sub,o2,nh4,no2,no3,
110220,5.638263e-06,1.000000e-05,1.599713e-06,1.000000e-07,1.000000e-07,
115230,5.612120e-06,1.000000e-05,1.551774e-06,1.000000e-07,1.000000e-07,
120240,5.522927e-06,1.000000e-05,1.507706e-06,1.000000e-07,1.000000e-07,
125250,5.399677e-06,1.000000e-05,1.466625e-06,1.000000e-07,1.000000e-07,
130260,5.160238e-06,1.000000e-05,1.424771e-06,1.000000e-07,1.000000e-07,
135270,5.252268e-06,1.000000e-05,1.410596e-06,1.000000e-07,1.000000e-07,
140280,5.248485e-06,1.000000e-05,1.395215e-06,1.000000e-07,1.000000e-07,
145290,5.346696e-06,1.000000e-05,1.388069e-06,1.000000e-07,1.000000e-07,
150300,5.426181e-06,1.000000e-05,1.383009e-06,1.000000e-07,1.000000e-07,
155310,5.478468e-06,1.000000e-05,1.377962e-06,1.000000e-07,1.000000e-07,
160320,5.311880e-06,1.000000e-05,1.359410e-06,1.000000e-07,1.000000e-07,
165330,5.181336e-06,1.000000e-05,1.360656e-06,1.000000e-07,1.000000e-07,
170340,5.307654e-06,1.000000e-05,1.348668e-06,1.000000e-07,1.000000e-07,
175350,5.577477e-06,1.000000e-05,1.397000e-06,1.000000e-07,1.000000e-07,
180360,5.257971e-06,1.000000e-05,1.382520e-06,1.000000e-07,1.000000e-07,
185370,5.269047e-06,1.000000e-05,1.360180e-06,1.000000e-07,1.000000e-07,
190380,5.384224e-06,1.000000e-05,1.400904e-06,1.000000e-07,1.000000e-07,
195390,5.172192e-06,1.000000e-05,1.373894e-06,1.000000e-07,1.000000e-07,
200400,5.354462e-06,1.000000e-05,1.390849e-06,1.000000e-07,1.000000e-07,
205410,5.378269e-06,1.000000e-05,1.388047e-06,1.000000e-07,1.000000e-07,
210420,4.982559e-06,1.000000e-05,1.382670e-06,1.000000e-07,1.000000e-07,
215430,5.158270e-06,1.000000e-05,1.398246e-06,1.000000e-07,1.000000e-07,
220440,5.255521e-06,1.000000e-05,1.407051e-06,1.000000e-07,1.000000e-07,
225450,5.257525e-06,1.000000e-05,1.417843e-06,1.000000e-07,1.000000e-07,
230460,4.891529e-06,1.000000e-05,1.420129e-06,1.000000e-07,1.000000e-07,
235470,5.093687e-06,1.000000e-05,1.427218e-06,1.000000e-07,1.000000e-07,
240480,5.182238e-06,1.000000e-05,1.438603e-06,1.000000e-07,1.000000e-07,
245490,5.273172e-06,1.000000e-05,1.481382e-06,1.000000e-07,1.000000e-07,
250500,4.827242e-06,1.000000e-05,1.482834e-06,1.000000e-07,1.000000e-07,
255510,5.028683e-06,1.000000e-05,1.471292e-06,1.000000e-07,1.000000e-07,
260520,5.160253e-06,1.000000e-05,1.492812e-06,1.000000e-07,1.000000e-07,
265530,5.254776e-06,1.000000e-05,1.525303e-06,1.000000e-07,1.000000e-07,
270540,5.280438e-06,1.000000e-05,1.567022e-06,1.000000e-07,1.000000e-07,
275550,5.317440e-06,1.000000e-05,1.573324e-06,1.000000e-07,1.000000e-07,
280560,4.922670e-06,1.000000e-05,1.550687e-06,1.000000e-07,1.000000e-07,
285570,5.112828e-06,1.000000e-05,1.540243e-06,1.000000e-07,1.000000e-07,
290580,5.249967e-06,1.000000e-05,1.665018e-06,1.000000e-07,1.000000e-07,
295590,5.278366e-06,1.000000e-05,1.741311e-06,1.000000e-07,1.000000e-07,
300600,4.910248e-06,1.000000e-05,1.745382e-06,1.000000e-07,1.000000e-07,
305610,5.143045e-06,1.000000e-05,1.716486e-06,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.852825e-05,1.000000e-05,4.783344e-06,1.000000e-07,1.000000e-07,
10020,2.767877e-05,1.000000e-05,4.279119e-06,1.000000e-07,1.000000e-07,
15030,2.692764e-05,1.000000e-05,3.978986e-06,1.000000e-07,1.000000e-07,
20040,2.615658e-05,1.000000e-05,3.771890e-06,1.000000e-07,1.000000e-07,
25050,2.529574e-05,1.000000e-05,3.605488e-06,1.000000e-07,1.000000e-07,
30060,2.429790e-05,1.000000e-05,3.455508e-06,1.000000e-07,1.000000e-07,
35070,2.312604e-05,1.000000e-05,3.311072e-06,1.000000e-07,1.000000e-07,
40080,2.174802e-05,1.000000e-05,3.167270e-06,1.000000e-07,1.000000e-07,
45090,2.014694e-05,1.000000e-05,3.027270e-06,1.000000e-07,1.000000e-07,
50100,1.830949e-05,1.000000e-05,2.887659e-06,1.000000e-07,1.000000e-07,
55110,1.624566e-05,1.000000e-05,2.747555e-06,1.000000e-07,1.000000e-07,
60120,1.401349e-05,1.000000e-05,2.609119e-06,1.000000e-07,1.000000e-07,
65130,1.181433e-05,1.000000e-05,2.480506e-06,1.000000e-07,1.000000e-07,
70140,9.844191e-06,1.000000e-05,2.355979e-06,1.000000e-07,1.000000e-07,
75150,8.339478e-06,1.000000e-05,2.236722e-06,1.000000e-07,1.000000e-07,
80160,7.273102e-06,1.000000e-05,2.121620e-06,1.000000e-07,1.000000e-07,
85170,6.644091e-06,1.000000e-05,2.015586e-06,1.000000e-07,1.000000e-07,
90180,6.350369e-06,1.000000e-05,1.922816e-06,1.000000e-07,1.000000e-07,
95190,6.028163e-06,1.000000e-05,1.836302e-06,1.000000e-07,1.000000e-07,
100200,5.881251e-06,1.000000e-05,1.761260e-06,1.000000e-07,1.000000e-07,
105210,5.584911e-06,1.000000e-05,1.687803e-06,1.000000e-07,1.000000e-07,
110220,5.764361e-06,1.000000e-05,1.639515e-06,1.000000e-07,1.000000e-07,
115230,5.699929e-06,1.000000e-05,1.594944e-06,1.000000e-07,1.000000e-07,
120240,5.481843e-06,1.000000e-05,1.545634e-06,1.000000e-07,1.000000e-07,
125250,5.594457e-06,1.000000e-05,1.515573e-06,1.000000e-07,1.000000e-07,
130260,5.549088e-06,1.000000e-05,1.483151e-06,1.000000e-07,1.000000e-07,
135270,5.543905e-06,1.000000e-05,1.465070e-06,1.000000e-07,1.000000e-07,
140280,5.446148e-06,1.000000e-05,1.442545e-06,1.000000e-07,1.000000e-07,
145290,5.334512e-06,1.000000e-05,1.425939e-06,1.000000e-07,1.000000e-07,
150300,5.451877e-06,1.000000e-05,1.417795e-06,1.000000e-07,1.000000e-07,
155310,5.246316e-06,1.000000e-05,1.398527e-06,1.000000e-07,1.000000e-07,
160320,5.070784e-06,1.000000e-05,1.384850e-06,1.000000e-07,1.000000e-07,
165330,5.186203e-06,1.000000e-05,1.393152e-06,1.000000e-07,1.000000e-07,
170340,5.213946e-06,1.000000e-05,1.385897e-06,1.000000e-07,1.000000e-07,
175350,5.537570e-06,1.000000e-05,1.449532e-06,1.000000e-07,1.000000e-07,
180360,5.203254e-06,1.000000e-05,1.428256e-06,1.000000e-07,1.000000e-07,
185370,4.926104e-06,1.000000e-05,1.373813e-06,1.000000e-07,1.000000e-07,
190380,5.145493e-06,1.000000e-05,1.432480e-06,1.000000e-07,1.000000e-07,
195390,5.177957e-06,1.000000e-05,1.418831e-06,1.000000e-07,1.000000e-07,
200400,5.301932e-06,1.000000e-05,1.427012e-06,1.000000e-07,1.000000e-07,
205410,4.835650e-06,1.000000e-05,1.437894e-06,1.000000e-07,1.000000e-07,
210420,5.041459e-06,1.000000e-05,1.412610e-06,1.000000e-07,1.000000e-07,
215430,5.120102e-06,1.000000e-05,1.462692e-06,1.000000e-07,1.000000e-07,
220440,5.196665e-06,1.000000e-05,1.501157e-06,1.000000e-07,1.000000e-07,
225450,5.277229e-06,1.000000e-05,1.495239e-06,1.000000e-07,1.000000e-07,
230460,5.130639e-06,1.000000e-05,1.468258e-06,1.000000e-07,1.000000e-07,
235470,4.950125e-06,1.000000e-05,1.495446e-06,1.000000e-07,1.000000e-07,
240480,5.142005e-06,1.000000e-05,1.512438e-06,1.000000e-07,1.000000e-07,
245490,5.146177e-06,1.000000e-05,1.501801e-06,1.000000e-07,1.000000e-07,
250500,5.246782e-06,1.000000e-05,1.540914e-06,1.000000e-07,1.000000e-07,
255510,4.852577e-06,1.000000e-05,1.615319e-06,1.000000e-07,1.000000e-07,
260520,5.092947e-06,1.000000e-05,1.623191e-06,1.000000e-07,1.000000e-07,
265530,5.090021e-06,1.000000e-05,1.592548e-06,1.000000e-07,1.000000e-07,
270540,5.028175e-06,1.000000e-05,1.558544e-06,1.000000e-07,1.000000e-07,
275550,4.830079e-06,1.000000e-05,1.538384e-06,1.000000e-07,1.000000e-07,
280560,4.955477e-06,1.000000e-05,1.673330e-06,1.000000e-07,1.000000e-07,
285570,5.061785e-06,1.000000e-05,1.724274e-06,1.000000e-07,1.000000e-07,
290580,5.086144e-06,1.000000e-05,1.718081e-06,1.000000e-07,1.000000e-07,
295590,5.032098e-06,1.000000e-05,1.701476e-06,1.000000e-07,1.000000e-07,
300600,4.839710e-06,1.000000e-05,1.710210e-06,1.000000e-07,1.000000e-07,
305610,5.029895e-06,1.000000e-05,1.683035e-06,1.000000e-07,1.000000e-07,
